Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Customer_Service,Satisfaction
176709,GoPro Hero 9 Action Camera,3,166.19,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016","Fantastic device, really happy with this purchase!",1
176550,Samsung Galaxy S21,1,1856.02,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001","The phone overheats during long calls, but overall it’s a good buy.",1
176911,MacBook Pro 16-inch Laptop,3,1199.78,2019-04-18 16:00:57.715430861,"790 Ridge St, Atlanta, GA 30301","The laptop is fast and responsive, but battery life could be better.",0
176770,Wired Noise-Cancelling Headphones,2,1244.82,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001","Sound quality is amazing, but the bass is too heavy for my taste.",0
176541,Samsung Galaxy S21,2,920.45,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301",Great product for the price! I use it daily and it works flawlessly.,1
176558,Samsung Galaxy S21,3,308.64,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101",Great product for the price! I use it daily and it works flawlessly.,1
176693,Lightning Fast Charging Cable,2,1207.92,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301","The device works perfectly, no issues so far!",1
176536,PlayStation 5 Console,1,512.42,2019-04-18 16:00:57.715430861,"149 Dogwood St, New York City, NY 10001",The device is good.,1
176766,HP Pavilion Gaming Laptop,1,1613.73,2019-04-18 16:00:57.715430861,"790 Ridge St, Atlanta, GA 30301",The device is good.,1
176586,Sony WH-1000XM4 Wireless Headphones,2,1468.11,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001","The device works perfectly, no issues so far!",1
176543,JBL Flip 5 Portable Bluetooth Speaker,3,64.26,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215","Fantastic device, really happy with this purchase!",1
176860,Samsung Galaxy S21,2,1865.52,2019-04-18 16:00:57.715430861,"149 Dogwood St, New York City, NY 10001",The device is good.,1
176511,Bose SoundSport Headphones,3,82.27,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016",The device is good.,1
176758,NVIDIA RTX 3080 Graphics Card,3,188.34,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016",Picture quality is stunning! Gaming feels super immersive on this monitor.,1
176807,27-inch 4K Ultra HD Gaming Monitor,1,592.54,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016",The device is good.,1
176580,GoPro Hero 9 Action Camera,2,310.11,2019-04-18 16:00:57.715430861,"149 Dogwood St, New York City, NY 10001",The device is good.,1
176532,PlayStation 5 Console,2,479.93,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016",Absolutely love this VR headset! It’s a game-changer for me.,1
176682,USB-C Charging Cable,1,718.06,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101","The device works perfectly, no issues so far!",1
176628,AA Rechargeable Batteries (4-pack),2,1473.64,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001",The device failed within two weeks of usage. Not very happy with this purchase.,0
176794,Amazon Echo Dot (4th Gen),3,815.38,2019-04-18 16:00:57.715430861,"790 Ridge St, Atlanta, GA 30301","The device works perfectly, no issues so far!",1
176775,HP Pavilion Gaming Laptop,2,546.98,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001","Customer support took a long time to respond, but they resolved my issue in the end.",1
176674,Google Phone,2,989.7,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101","The device works perfectly, no issues so far!",1
176542,Oculus Quest 2 VR Headset,1,791.26,2019-04-18 16:00:57.715430861,"790 Ridge St, Atlanta, GA 30301","The device works perfectly, no issues so far!",1
176871,Bose SoundSport Headphones,2,628.42,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101","Fantastic sound quality, perfect for long listening sessions.",1
176684,JBL Flip 5 Portable Bluetooth Speaker,2,1802.08,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301","Fantastic device, really happy with this purchase!",1
176944,Apple AirPods Pro,2,1105.39,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001","The sound system on this device is phenomenal, but it’s a bit bulky to carry around.",0
176988,Lightning Fast Charging Cable,1,1954.88,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016",The device is good.,1
176577,Wired Noise-Cancelling Headphones,1,1548.1,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301","The sound system on this device is phenomenal, but it’s a bit bulky to carry around.",0
176786,Oculus Quest 2 VR Headset,1,1145.29,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301","The device works perfectly, no issues so far!",1
176780,HP Pavilion Gaming Laptop,2,532.27,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101","The product is okay, but I think it’s overpriced for the features it offers.",1
176625,Google Phone,1,1376.82,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101","The device works perfectly, no issues so far!",1
176758,Dell XPS 13 Ultrabook,3,917.28,2019-04-18 16:00:57.715430861,"381 Wilson St, San Francisco, CA 94016","The product is okay, but I think it’s overpriced for the features it offers.",0
176503,NVIDIA RTX 3080 Graphics Card,3,1445.56,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016","The device works perfectly, no issues so far!",1
176594,AA Rechargeable Batteries (4-pack),3,813.52,2019-04-18 16:00:57.715430861,"790 Ridge St, Atlanta, GA 30301",The device failed within two weeks of usage. Not very happy with this purchase.,0
176726,USB-C Charging Cable,1,997.05,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016","The device works perfectly, no issues so far!",1
176863,AA Rechargeable Batteries (4-pack),3,51.16,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001",This cable is very durable and charges my phone really quickly!,1
176769,GoPro Hero 9 Action Camera,2,1482.52,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101","Fantastic device, really happy with this purchase!",1
176868,Google Phone,2,78.2,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101",Great product for the price! I use it daily and it works flawlessly.,1
176796,USB-C Charging Cable,1,1364.64,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016",This cable is very durable and charges my phone really quickly!,1
176828,Amazon Echo Dot (4th Gen),2,1168.19,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016",The device is good.,1
176519,27-inch 4K Ultra HD Gaming Monitor,2,1554.08,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016","Fantastic device, really happy with this purchase!",0
176595,Apple AirPods Pro,1,586.66,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215",Sound is not proper when you play jazz.,0
176828,Bose SoundSport Headphones,1,1375.36,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001",Sound is not proper when you play jazz.,0
176910,MacBook Pro 16-inch Laptop,2,422.12,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001",The device is good.,1
176950,Lightning Fast Charging Cable,2,1063.25,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001",The device is good.,1
176748,Samsung Galaxy S21,3,687.16,2019-04-18 16:00:57.715430861,"917 1st St, Dallas, TX 75001",Great product for the price! I use it daily and it works flawlessly.,1
176680,Dell XPS 13 Ultrabook,1,1957.12,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001","Customer support took a long time to respond, but they resolved my issue in the end.",1
176823,Dell XPS 13 Ultrabook,2,1944.01,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001",The device is good.,1
176992,JBL Flip 5 Portable Bluetooth Speaker,2,425.85,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001",Picture quality is stunning! Gaming feels super immersive on this monitor.,1
176817,Amazon Echo Dot (4th Gen),3,1136.42,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301",Picture quality is stunning! Gaming feels super immersive on this monitor.,1
176770,GoPro Hero 9 Action Camera,3,665.59,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101",Returned the product as it didn’t match the description on the website.,0
176852,27-inch 4K Ultra HD Gaming Monitor,1,1937.39,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215","Fantastic device, really happy with this purchase!",0
176760,Wired Noise-Cancelling Headphones,2,1849.81,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301","Sound quality is amazing, but the bass is too heavy for my taste.",1
176951,Amazon Echo Dot (4th Gen),1,1176.43,2019-04-18 16:00:57.715430861,"149 Dogwood St, New York City, NY 10001",The device is good.,1
176737,GoPro Hero 9 Action Camera,2,1442.97,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001",Returned the product as it didn’t match the description on the website.,0
176639,27-inch 4K Ultra HD Gaming Monitor,1,1365.84,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301",Absolutely love this VR headset! It’s a game-changer for me.,1
176586,Wired Noise-Cancelling Headphones,3,713.18,2019-04-18 16:00:57.715430861,"381 Wilson St, San Francisco, CA 94016","The device works perfectly, no issues so far!",1
176961,Samsung Galaxy S21,2,1833.56,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001","The device works perfectly, no issues so far!",1
176877,JBL Flip 5 Portable Bluetooth Speaker,3,1799.91,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001",Absolutely love this VR headset! It’s a game-changer for me.,1
176609,Apple AirPods Pro,2,668.01,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001","Fantastic sound quality, perfect for long listening sessions.",1
176831,HP Pavilion Gaming Laptop,1,1497.32,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101",The device is good.,1
176684,Samsung Galaxy S21,1,28.09,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215","The phone overheats during long calls, but overall it’s a good buy.",1
176516,JBL Flip 5 Portable Bluetooth Speaker,2,1634.55,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101","The device works perfectly, no issues so far!",1
176652,PlayStation 5 Console,1,1134.09,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301","Fantastic device, really happy with this purchase!",1
176913,NVIDIA RTX 3080 Graphics Card,3,1905.09,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301",Absolutely love this VR headset! It’s a game-changer for me.,1
176649,Oculus Quest 2 VR Headset,2,732.75,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001","The device works perfectly, no issues so far!",1
176610,Bose SoundSport Headphones,3,1255.17,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001",Sound is not proper when you play jazz.,0
176525,Wired Noise-Cancelling Headphones,3,652.77,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016","The sound system on this device is phenomenal, but it’s a bit bulky to carry around.",0
176964,NVIDIA RTX 3080 Graphics Card,1,1567.74,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215",Returned the product as it didn’t match the description on the website.,0
176944,Lightning Fast Charging Cable,2,1205.4,2019-04-18 16:00:57.715430861,"149 Dogwood St, New York City, NY 10001",The device is good.,1
176877,USB-C Charging Cable,3,1975.07,2019-04-18 16:00:57.715430861,"917 1st St, Dallas, TX 75001",The device is good.,1
176874,JBL Flip 5 Portable Bluetooth Speaker,2,12.02,2019-04-18 16:00:57.715430861,"917 1st St, Dallas, TX 75001",Picture quality is stunning! Gaming feels super immersive on this monitor.,1
176617,Wired Noise-Cancelling Headphones,1,290.11,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215","Sound quality is amazing, but the bass is too heavy for my taste.",0
176945,27-inch 4K Ultra HD Gaming Monitor,3,96.77,2019-04-18 16:00:57.715430861,"790 Ridge St, Atlanta, GA 30301",Absolutely love this VR headset! It’s a game-changer for me.,1
176583,MacBook Pro 16-inch Laptop,2,260.44,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016",The device is good.,1
176661,Oculus Quest 2 VR Headset,1,1859.48,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301",Returned the product as it didn’t match the description on the website.,0
176860,Apple AirPods Pro,3,1897.73,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001","Sound quality is amazing, but the bass is too heavy for my taste.",0
176916,Google Phone,2,966.02,2019-04-18 16:00:57.715430861,"790 Ridge St, Atlanta, GA 30301",Great product for the price! I use it daily and it works flawlessly.,1
176728,Bose SoundSport Headphones,2,1893.91,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215",Sound is not proper when you play jazz.,0
176751,Amazon Echo Dot (4th Gen),3,1638.59,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001",Absolutely love this VR headset! It’s a game-changer for me.,1
176621,27-inch 4K Ultra HD Gaming Monitor,1,1559.45,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001",The device is good.,1
176826,Lightning Fast Charging Cable,1,1497.09,2019-04-18 16:00:57.715430861,"790 Ridge St, Atlanta, GA 30301",The device failed within two weeks of usage. Not very happy with this purchase.,0
176969,Bose SoundSport Headphones,2,383.43,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001","The sound system on this device is phenomenal, but it’s a bit bulky to carry around.",0
176787,MacBook Pro 16-inch Laptop,3,1102.27,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301","The laptop is fast and responsive, but battery life could be better.",0
176513,Bose SoundSport Headphones,1,853.52,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101",The device is good.,1
176827,Bose SoundSport Headphones,1,1900.08,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001","Sound quality is amazing, but the bass is too heavy for my taste.",1
176684,PlayStation 5 Console,2,355.93,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001",The device is good.,1
176652,Sony WH-1000XM4 Wireless Headphones,2,348.02,2019-04-18 16:00:57.715430861,"149 Dogwood St, New York City, NY 10001","Fantastic sound quality, perfect for long listening sessions.",1
176579,MacBook Pro 16-inch Laptop,3,1321.13,2019-04-18 16:00:57.715430861,"149 Dogwood St, New York City, NY 10001","The device works perfectly, no issues so far!",1
176541,Sony WH-1000XM4 Wireless Headphones,3,323.23,2019-04-18 16:00:57.715430861,"381 Wilson St, San Francisco, CA 94016","Sound quality is amazing, but the bass is too heavy for my taste.",0
176774,MacBook Pro 16-inch Laptop,3,229.01,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001","The device works perfectly, no issues so far!",1
176540,USB-C Charging Cable,2,1012.81,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101",The device is good.,1
176938,HP Pavilion Gaming Laptop,2,1595.36,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101","Customer support took a long time to respond, but they resolved my issue in the end.",1
176707,Samsung Galaxy S21,1,1214.04,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016",Great product for the price! I use it daily and it works flawlessly.,1
176767,Sony WH-1000XM4 Wireless Headphones,3,1511.96,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215",Sound is not proper when you play jazz.,0
176666,NVIDIA RTX 3080 Graphics Card,2,538.86,2019-04-18 16:00:57.715430861,"149 Dogwood St, New York City, NY 10001","Customer support took a long time to respond, but they resolved my issue in the end.",1
176611,Amazon Echo Dot (4th Gen),2,577.08,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016",Picture quality is stunning! Gaming feels super immersive on this monitor.,1
176849,Apple AirPods Pro,2,863.12,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101","The device works perfectly, no issues so far!",1
176629,Bose SoundSport Headphones,3,1981.79,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001",Sound is not proper when you play jazz.,0
176723,HP Pavilion Gaming Laptop,1,1438.66,2019-04-18 16:00:57.715430861,"917 1st St, Dallas, TX 75001","Customer support took a long time to respond, but they resolved my issue in the end.",1
176874,JBL Flip 5 Portable Bluetooth Speaker,3,1893.05,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016",The device is good.,1
176800,Sony WH-1000XM4 Wireless Headphones,1,1080.36,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001","Fantastic sound quality, perfect for long listening sessions.",1
176716,HP Pavilion Gaming Laptop,1,1113.57,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016","The product is okay, but I think it’s overpriced for the features it offers.",1
176881,Google Phone,1,1980.28,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001","The device works perfectly, no issues so far!",1
176524,PlayStation 5 Console,2,388.08,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101","The device works perfectly, no issues so far!",1
176567,AA Rechargeable Batteries (4-pack),2,1567.35,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016",The device is good.,1
176966,Sony WH-1000XM4 Wireless Headphones,3,1585.11,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001","The sound system on this device is phenomenal, but it’s a bit bulky to carry around.",0
176995,Google Phone,2,1691.04,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001",Great product for the price! I use it daily and it works flawlessly.,1
176759,HP Pavilion Gaming Laptop,1,1502.6,2019-04-18 16:00:57.715430861,"381 Wilson St, San Francisco, CA 94016","The device works perfectly, no issues so far!",1
176734,Bose SoundSport Headphones,3,319.11,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001","The sound system on this device is phenomenal, but it’s a bit bulky to carry around.",0
176704,Wired Noise-Cancelling Headphones,1,1325.64,2019-04-18 16:00:57.715430861,"253 Johnson St, Atlanta, GA 30301","Sound quality is amazing, but the bass is too heavy for my taste.",0
176986,Wired Noise-Cancelling Headphones,1,1848.17,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001","Sound quality is amazing, but the bass is too heavy for my taste.",0
176791,MacBook Pro 16-inch Laptop,1,1130.94,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016","The screen resolution on this laptop is amazing, but it tends to heat up quickly.",0
176714,HP Pavilion Gaming Laptop,2,728.27,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101","Customer support took a long time to respond, but they resolved my issue in the end.",1
176689,Oculus Quest 2 VR Headset,2,1899.55,2019-04-18 16:00:57.715430861,"917 1st St, Dallas, TX 75001","The device works perfectly, no issues so far!",1
176697,Lightning Fast Charging Cable,2,1127.58,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001",The device is good.,1
176715,AA Rechargeable Batteries (4-pack),3,829.16,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001",The device is good.,1
176543,GoPro Hero 9 Action Camera,1,1232.13,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016",Returned the product as it didn’t match the description on the website.,0
176532,Wired Noise-Cancelling Headphones,3,1610.21,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001","Sound quality is amazing, but the bass is too heavy for my taste.",0
176511,NVIDIA RTX 3080 Graphics Card,3,464.32,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001",Absolutely love this VR headset! It’s a game-changer for me.,1
176604,JBL Flip 5 Portable Bluetooth Speaker,3,41.23,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001",Returned the product as it didn’t match the description on the website.,0
176712,27-inch 4K Ultra HD Gaming Monitor,1,1062.9,2019-04-18 16:00:57.715430861,"917 1st St, Dallas, TX 75001",Returned the product as it didn’t match the description on the website.,0
176638,AA Rechargeable Batteries (4-pack),3,1883.3,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016",The device failed within two weeks of usage. Not very happy with this purchase.,0
176682,Oculus Quest 2 VR Headset,1,1363.71,2019-04-18 16:00:57.715430861,"149 Dogwood St, New York City, NY 10001",Returned the product as it didn’t match the description on the website.,0
176991,Samsung Galaxy S21,2,1265.51,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215",The device is good.,1
176921,MacBook Pro 16-inch Laptop,3,1259.35,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001","The laptop is fast and responsive, but battery life could be better.",1
176625,Amazon Echo Dot (4th Gen),3,999.01,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001",Picture quality is stunning! Gaming feels super immersive on this monitor.,1
176656,GoPro Hero 9 Action Camera,2,1464.53,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016",Returned the product as it didn’t match the description on the website.,0
176611,USB-C Charging Cable,3,505.9,2019-04-18 16:00:57.715430861,"790 Ridge St, Atlanta, GA 30301",The device is good.,1
176988,Bose SoundSport Headphones,2,1784.59,2019-04-18 16:00:57.715430861,"381 Wilson St, San Francisco, CA 94016",The device is good.,1
176758,Google Phone,2,556.2,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101",Great product for the price! I use it daily and it works flawlessly.,1
176527,Google Phone,2,1890.44,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016",Great product for the price! I use it daily and it works flawlessly.,1
176967,HP Pavilion Gaming Laptop,2,1853.73,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001","The laptop is fast and responsive, but battery life could be better.",0
176717,Lightning Fast Charging Cable,3,165.07,2019-04-18 16:00:57.715430861,"917 1st St, Dallas, TX 75001",This cable is very durable and charges my phone really quickly!,1
176651,Lightning Fast Charging Cable,3,901.88,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001","The device works perfectly, no issues so far!",1
176809,AA Rechargeable Batteries (4-pack),1,1490.63,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001","Customer service was extremely helpful, they replaced the defective unit immediately.",1
176807,Apple AirPods Pro,1,904.81,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215","Sound quality is amazing, but the bass is too heavy for my taste.",0
176674,Lightning Fast Charging Cable,1,1022.71,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101",The device failed within two weeks of usage. Not very happy with this purchase.,0
176648,Wired Noise-Cancelling Headphones,3,1615.58,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016","The sound system on this device is phenomenal, but it’s a bit bulky to carry around.",0
176937,Wired Noise-Cancelling Headphones,1,1412.93,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101",Sound is not proper when you play jazz.,0
176529,HP Pavilion Gaming Laptop,2,1916.43,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001","The laptop is fast and responsive, but battery life could be better.",0
176567,Samsung Galaxy S21,2,337.33,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101",Disappointed with the camera performance in low light conditions.,0
176535,Google Phone,3,1847.88,2019-04-18 16:00:57.715430861,"186 12th St, Dallas, TX 75001",Disappointed with the camera performance in low light conditions.,0
176795,GoPro Hero 9 Action Camera,2,1856.69,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016","Customer support took a long time to respond, but they resolved my issue in the end.",1
176893,USB-C Charging Cable,1,1273.15,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001",The device is good.,1
176573,AA Rechargeable Batteries (4-pack),3,1881.38,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101","Customer service was extremely helpful, they replaced the defective unit immediately.",1
176797,Amazon Echo Dot (4th Gen),3,512.84,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001","The device works perfectly, no issues so far!",1
176907,Oculus Quest 2 VR Headset,2,1764.76,2019-04-18 16:00:57.715430861,"381 Wilson St, San Francisco, CA 94016",The device is good.,1
176887,Google Phone,2,1549.22,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101",Battery life is incredible. This product exceeded my expectations!,1
176802,USB-C Charging Cable,3,1223.28,2019-04-18 16:00:57.715430861,"790 Ridge St, Atlanta, GA 30301",The device is good.,1
176718,Sony WH-1000XM4 Wireless Headphones,2,190.35,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001","Sound quality is amazing, but the bass is too heavy for my taste.",0
176934,NVIDIA RTX 3080 Graphics Card,3,69.97,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101","Customer support took a long time to respond, but they resolved my issue in the end.",1
176864,Dell XPS 13 Ultrabook,2,31.83,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016","The device works perfectly, no issues so far!",1
176759,Wired Noise-Cancelling Headphones,1,508.61,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001","The device works perfectly, no issues so far!",1
176787,USB-C Charging Cable,2,1527.08,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016",This cable is very durable and charges my phone really quickly!,1
176765,Samsung Galaxy S21,2,779.38,2019-04-18 16:00:57.715430861,"669 Spruce St, Los Angeles, CA 90001",Great product for the price! I use it daily and it works flawlessly.,1
176894,PlayStation 5 Console,3,1553.14,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001",Returned the product as it didn’t match the description on the website.,0
176527,Apple AirPods Pro,3,1255.03,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215","Sound quality is amazing, but the bass is too heavy for my taste.",0
176929,USB-C Charging Cable,2,784.63,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215",The device failed within two weeks of usage. Not very happy with this purchase.,0
176699,Amazon Echo Dot (4th Gen),2,1761.49,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001","Customer support took a long time to respond, but they resolved my issue in the end.",1
176923,Lightning Fast Charging Cable,3,86.45,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016","Customer service was extremely helpful, they replaced the defective unit immediately.",1
176561,USB-C Charging Cable,1,935.97,2019-04-18 16:00:57.715430861,"657 Hill St, Dallas, TX 75001",The device failed within two weeks of usage. Not very happy with this purchase.,0
176841,27-inch 4K Ultra HD Gaming Monitor,2,1661.41,2019-04-18 16:00:57.715430861,"915 Willow St, San Francisco, CA 94016",Picture quality is stunning! Gaming feels super immersive on this monitor.,0
176853,Sony WH-1000XM4 Wireless Headphones,2,262.36,2019-04-18 16:00:57.715430861,"438 Elm St, Seattle, WA 98101","The device works perfectly, no issues so far!",1
176544,Sony WH-1000XM4 Wireless Headphones,1,1423.87,2019-04-18 16:00:57.715430861,"682 Chestnut St, Boston, MA 02215","The device works perfectly, no issues so far!",1
176790,Oculus Quest 2 VR Headset,3,662.95,2019-04-18 16:00:57.715430861,"668 Center St, Seattle, WA 98101",Returned the product as it didn’t match the description on the website.,0
176918,NVIDIA RTX 3080 Graphics Card,2,58.36,2019-04-18 16:00:57.715430861,"444 7th St, Los Angeles, CA 90001",The device is good.,1
176588,NVIDIA RTX 3080 Graphics Card,1,952.71,2019-04-18 16:00:57.715430861,"381 Wilson St, San Francisco, CA 94016",The device is good.,1
176533,Lightning Fast Charging Cable,3,1048.17,2019-04-18 16:00:57.715430861,"214 Chestnut St, San Francisco, CA 94016",This cable is very durable and charges my phone really quickly!,1
